Full Name,Attribute Name,Entity Name,Business Name,Acronym,Full Term
oracle.npofe02p.ods.ogl_je_trans_landing.acct_cr_am,Accounted Cr Amount,OGL JOURNAL ENTRY TRANSACTIONS LANDING,Account Credit Amount,CR,Credit
oracle.npofe02p.ods.pre_fah_rule_dtl.cr_line_ds,Cr Line Description,PRE-STAGE FINANCIAL ACCOUNTING HUB RULES DETAILS,Credit Line Description,CR,Credit
oracle.npofe02p.ods.ogl_je_trans_landing.enter_cr_am,Entered Cr Amount,OGL JOURNAL ENTRY TRANSACTIONS LANDING,Enter Credit Amount,CR,Credit
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rr_stg_mm_contracts.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RR STAGE MONEY MARKET CONTRACTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_repo_cont_adj.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS ADJUSTMENT,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_repo_contracts.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_investments.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp_adj.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES ADJUSTMENT,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_investments_adj.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS ADJUSTMENT,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rbi_stg_investments.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RBI STAGE INVESTMENTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_cards.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE CARDS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.rua_stg_loan_contracts.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,RESTATEMENT UTILITY APPLICATION STAGE LOAN CONTRACTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.rua_stg_forwards.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,RESTATEMENT UTILITY APPLICATION STAGE FORWARDS CONTRACT,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.rua_stg_commitment_contracts.n_ccf_own_estimate,Banks Own Estimate Of Ccf Percent,RESTATEMENT UTILITY APPLICATION STAGE COMMITMENT CONTRACTS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_cards.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE CARDS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rr_stg_mm_contracts.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RR STAGE MONEY MARKET CONTRACTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_repo_contracts.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp_adj.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES ADJUSTMENT,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_investments_adj.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS ADJUSTMENT,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.rua_stg_loan_contracts.n_ccf_percent,Ccf Percentage,RESTATEMENT UTILITY APPLICATION STAGE LOAN CONTRACTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_swaps_cntl1.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE FXIO SWAPS CONTRACTS CONTROL,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_repo_cont_adj.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS ADJUSTMENT,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rwa_stg_investments.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.ods_rbi_stg_investments.n_ccf_percent,Ccf Percentage,OPERATIONAL DATA STORE RBI STAGE INVESTMENTS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.assess_oblgr_expsr.ccf_rt,Ccf Rate,ASSESS OBLIGOR EXPOSURE,Credit Conversion Factor Rate,CCF,Credit Conversion Factor
oracle.npofe02p.ods.stg_cards.n_ccf_own_estimate,N Ccf Own Estimate,STAGE CARDS,Banks Own Estimate Of Credit Conversion Factor Percent,CCF,Credit Conversion Factor
oracle.npofe02p.ods.stg_cards.n_ccf_percent,N Ccf Percent,STAGE CARDS,Credit Conversion Factor Percentage,CCF,Credit Conversion Factor
oracle.npofe02p.ods.stg_cards.n_ccf_percent_drawn,N Ccf Percent Drawn,STAGE CARDS,Drawn Credit Conversion Factor,CCF,Credit Conversion Factor
oracle.npofe02p.ods.rua_stg_instrmnt_contrct_mstr.v_cds_protection_side,Cds Protection Side,RESTATEMENT UTILITY APPLICATION STAGE INSTRUMENT CONTRACT MASTER,Credit Default Swap Protection Side,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.v_cds_protection_side,Cds Protection Side,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Credit Default Swap Protection Side,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.v_cds_protection_side,Cds Protection Side,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Credit Default Swap Protection Side,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp_adj.n_cds_recovery_rate,Cds Recovery Rate,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES ADJUSTMENT,Credit Default Swap Recovery Rate,CDS,Credit Default Swap
oracle.npofe02p.ods.rua_stg_instrmnt_contrct_mstr.n_cds_recovery_rate,Cds Recovery Rate,RESTATEMENT UTILITY APPLICATION STAGE INSTRUMENT CONTRACT MASTER,Credit Default Swap Recovery Rate,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.n_cds_recovery_rate,Cds Recovery Rate,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Credit Default Swap Recovery Rate,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp.n_cds_recovery_rate,Cds Recovery Rate,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES,Credit Default Swap Recovery Rate,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.n_cds_recovery_rate,Cds Recovery Rate,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Credit Default Swap Recovery Rate,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.n_original_cds_amt,Original Cds Amount,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Original Credit Default Swap Amount,CDS,Credit Default Swap
oracle.npofe02p.ods.rua_stg_instrmnt_contrct_mstr.n_original_cds_amt,Original Cds Amount,RESTATEMENT UTILITY APPLICATION STAGE INSTRUMENT CONTRACT MASTER,Original Credit Default Swap Amount,CDS,Credit Default Swap
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.n_original_cds_amt,Original Cds Amount,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Original Credit Default Swap Amount,CDS,Credit Default Swap
oracle.npofe02p.ods.invst_secr_cash_rt.cru_secr_rt_val,Cru Security Rate Value,INVESTMENT SECURITY CASH RATING,Credit Review Unit Security Rate Value,CRU,Credit Review Unit
oracle.npofe02p.ods.pre_invst_secr_cash_rt.cru_secr_rt_val,Cru Security Rate Value,PRE-STAGE INVESTMENT SECURITY CASH RATING,Credit Review Unit Security Rate Value,CRU,Credit Review Unit
oracle.npofe02p.ods.rua_stg_forwards.n_incurred_cva_amount,Incurred Cva Amount,RESTATEMENT UTILITY APPLICATION STAGE FORWARDS CONTRACT,Incurred Credit Valuation Adjustment Amount,CVA,Credit Valuation Adjustment
oracle.npofe02p.ods.prod_mmc_intrst_expn_xref.mmc_xref_id_sk,Mmc Xref Identifier Surrogate Key,PRODUCT MMC INTEREST EXPENSE CROSS REFERENCE,MMC Cross Reference Identifier Surrogate Key,XREF,Cross Reference
oracle.npofe02p.ods.stg_cards.f_exp_fund_ccy_same_ind,F Express Fund Ccy Same Ind,STAGE CARDS,Exposure Funding Currency Same Indicator,CCY,Currency
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.v_ccy_code,V Ccy Code,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Currency Code,CCY,Currency
oracle.npofe02p.ods.stg_cards.v_ccy_code,V Ccy Code,STAGE CARDS,Currency Code,CCY,Currency
oracle.npofe02p.ods.stg_cards.v_underlying_ccy_code,V Underlying Ccy Code,STAGE CARDS,Underlying Currency Code,CCY,Currency
oracle.npofe02p.ods.trsy_acct.currenct_rec_in,Currenct Record Indicator,TREASURY ACCOUNT,Current Record Indicator,CURRENCT,Current
oracle.npofe02p.ods.stg_cards.n_cur_tp_per_adb,N Cur Tp Per Adb,STAGE CARDS,Current Transfer Pricing Period Average Daily Balance,CUR,Current
oracle.npofe02p.ods.stg_cards.n_cur_yield,N Cur Yield,STAGE CARDS,Current Gross Yield,CUR,Current
oracle.npofe02p.ods.stg_cards.n_deferred_cur_bal,N Deferred Cur Balance,STAGE CARDS,Deferred Balance Current,CUR,Current
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_cyc_cut_to_me_adj_ecl_am,Cecl Cycle Cut To Month End Adjustment Ecl Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Cycle Cut To Month End Adjustment Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_cyc_cut_to_me_adj_ecl_am,Cecl Cycle Cut To Month End Adjustment Ecl Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Cycle Cut To Month End Adjustment Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_ead_am,Cecl Ead Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Exposure At Default Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_ead_am,Cecl Ead Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Exposure At Default Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_ecl_mo_end_chrg_am,Cecl Ecl Month End Charge Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Expected Credit Loss Month End Charge Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_ecl_mo_end_chrg_am,Cecl Ecl Month End Charge Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Expected Credit Loss Month End Charge Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_lgd_rt,Cecl Lgd Rate,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Loss Given Default Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_lgd_rt,Cecl Lgd Rate,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Loss Given Default Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_ovrly_ecl_am,Cecl Overlay Ecl Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Overlay Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_ovrly_ecl_am,Cecl Overlay Ecl Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Overlay Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_pd_rt,Cecl Pd Rate,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Probability Of Default Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_pd_rt,Cecl Pd Rate,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Probability Of Default Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_pre_ovrly_ecl_am,Cecl Pre Overlay Ecl Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Pre Overlay Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_pre_ovrly_ecl_am,Cecl Pre Overlay Ecl Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Pre Overlay Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_rcvr_rt,Cecl Recovery Rate,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Recovery Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_rcvr_rt,Cecl Recovery Rate,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Recovery Rate,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.cecl_tot_ecl_am,Cecl Total Ecl Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Total Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.cecl_tot_ecl_am,Cecl Total Ecl Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Current Expected Credit Loss Total Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.pre_idn_acct_ecl.loc_cecl_ead_am,Loc Cecl Ead Amount,PRE-STAGE INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Line Of Credit Current Expected Credit Loss Exposure At Default Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.fin_inst_idn_acct_ecl.loc_cecl_ead_am,Loc Cecl Ead Amount,FINANCIAL INSTITUTION INFORMATION DELIVERY NETWORK ACCOUNT EXPECTED CREDIT LOSS,Line Of Credit Current Expected Credit Loss Exposure At Default Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_cyc2me_ecl_chg_am,N Cecl Cyc2Me Ecl Chg Amount,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Cycle 2 Month End Expected Credit Loss Charge Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_cyc2me_ecl_chg_loc_am,N Cecl Cyc2Me Ecl Chg Loc Amount,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Cycle 2 Month End Expected Credit Loss Charge Line Of Credit Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_cyc2me_ecl_chg_pif_am,N Cecl Cyc2Me Ecl Chg Pif Amount,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Cycle 2 Month End Expected Credit Loss Charge Pif Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_ead_pre_mitigtion,N Cecl Ead Pre Mitigtion,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Exposure At Default Pre Mitigtion,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_exp_credit_loss,N Cecl Express Credit Loss,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Exposure  Credit Loss,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_lgd_percent_pre_crm,N Cecl Lgd Percent Pre Crm,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Loss Given Default Percent Pre Comprehensive Risk Measure,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_me_ecl_am,N Cecl Me Ecl Amount,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Month End Expected Credit Loss Amount,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_overlay_ecl,N Cecl Overlay Ecl,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Overlay Expected Credit Loss,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_pd_percent,N Cecl Paid Percent,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Paid Percent,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_pre_overlay_ecl,N Cecl Pre Overlay Ecl,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Pre Overlay Expected Credit Loss,CECL,Current Expected Credit Loss
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_cecl_twelvemonths_pd_percent,N Cecl Twelvemonths Paid Percent,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Current Expected Credit Loss Twelvemonths Paid Percent,CECL,Current Expected Credit Loss
